hour,is_night,location_risk_score,previous_incidents,battery_level,sos_frequency,distance_to_safe_km,area_type,is_moving,risk_score,risk_label
6,0,77.92,0,75,0,4.9,0,1,35.23,1
18,0,65.59,6,19,1,1.86,0,1,72.95,2
1,1,93.97,1,57,2,0.11,2,1,75.4,3
3,1,32.93,0,57,4,0.4,1,1,61.52,2
20,1,16.07,5,85,0,1.02,1,1,56.18,2
23,1,74.57,1,82,1,3.22,0,1,66.04,2
3,1,83.24,1,36,2,1.67,2,1,85.86,3
2,1,95.04,3,61,0,0.32,0,1,56.18,2
10,0,29.06,0,31,1,4.08,1,0,58.16,2
1,1,82.55,3,20,4,1.06,1,0,89.24,3
23,1,53.23,2,77,0,5.73,2,0,94.09,3
15,0,15.53,2,56,1,3.86,0,0,48.86,1
2,1,50.2,2,19,0,1.61,1,1,81.43,3
10,0,8.44,7,53,3,5.28,0,0,57.42,2
16,0,18.8,5,72,2,3.01,1,1,60.85,2
9,0,71.67,0,51,0,5.17,1,1,43.06,1
5,1,13.14,1,71,1,2.5,1,1,54.57,2
5,1,7.9,1,17,4,2.87,0,0,76.93,3
23,1,41.2,4,73,2,1.92,0,0,69.19,2
4,1,54.23,3,53,4,5.01,0,1,90.96,3
18,0,31.48,7,85,2,4.08,1,0,65.43,2
0,1,10.04,5,18,1,3.77,0,0,91.86,3
9,0,95.04,0,77,0,1.6,1,0,41.99,1
4,1,7.26,6,98,3,3.23,2,1,100.0,3
13,0,47.23,2,5,2,2.45,1,1,67.68,2
2,1,37.22,3,8,4,3.03,0,1,98.02,3
17,0,40.77,6,49,2,4.23,0,1,60.43,2
14,0,80.46,3,89,2,0.85,2,1,64.09,2
0,1,92.28,2,12,4,4.67,0,1,97.11,3
4,1,98.22,2,29,2,3.7,0,0,86.75,3
11,0,29.7,7,46,3,3.2,0,0,65.89,2
9,0,76.16,5,54,4,0.79,2,1,70.17,2
15,0,7.61,3,23,1,2.68,2,0,72.78,2
18,0,32.79,7,50,2,4.68,0,1,59.62,2
19,1,50.33,1,56,0,1.57,2,0,66.56,2
9,0,75.6,3,27,1,3.21,1,0,73.07,2
10,0,76.8,7,27,2,0.21,0,1,58.39,2
11,0,83.77,5,43,0,4.7,1,0,58.05,2
17,0,69.45,4,90,2,1.88,1,0,56.46,2
16,0,23.41,6,65,2,5.78,0,0,66.92,2
7,0,34.66,7,94,3,0.72,1,1,64.49,2
23,1,41.18,5,82,4,2.03,2,1,92.39,3
18,0,86.42,7,36,2,2.37,2,1,75.52,3
1,1,48.69,3,39,3,1.58,2,0,100.0,3
7,0,50.95,6,11,3,3.08,1,1,91.65,3
20,1,95.09,0,91,0,5.86,2,0,92.33,3
12,0,70.73,0,49,3,1.57,1,0,54.34,2
12,0,6.91,6,23,4,0.53,1,1,61.41,2
19,1,98.75,7,26,4,3.29,0,0,96.22,3
6,0,3.91,0,5,2,2.39,1,0,52.84,2
8,0,4.81,3,75,2,2.21,2,0,68.2,2
10,0,72.39,6,50,4,1.0,0,1,61.62,2
14,0,24.56,6,54,0,3.58,1,0,50.54,2
7,0,63.55,2,92,0,3.36,0,0,35.98,1
15,0,21.96,0,2,4,5.11,0,0,75.4,3
0,1,63.88,7,25,4,0.13,1,1,90.29,3
12,0,86.74,0,72,4,3.26,0,1,52.2,2
13,0,93.32,1,55,3,3.7,0,1,59.81,2
8,0,38.29,7,41,1,5.74,0,0,53.75,2
20,1,79.17,3,62,3,0.48,0,0,74.24,2
12,0,27.12,2,88,2,5.72,0,1,53.64,2
15,0,54.11,1,96,2,4.07,1,1,54.13,2
10,0,61.43,4,92,0,2.79,1,0,46.24,1
0,1,14.57,6,19,4,0.27,0,1,86.54,3
14,0,88.3,7,72,1,0.49,0,1,43.27,1
0,1,57.39,2,55,3,4.87,0,1,88.73,3
9,0,62.4,3,37,0,1.87,0,1,43.92,1
4,1,72.65,1,40,3,1.88,2,1,89.82,3
15,0,16.41,2,39,1,1.03,1,0,48.14,1
4,1,26.64,4,68,0,1.02,0,0,47.2,1
5,1,46.15,5,90,2,1.52,1,0,79.6,3
17,0,34.05,1,68,1,4.46,1,0,47.97,1
15,0,32.21,1,98,1,2.74,1,0,38.87,1
16,0,57.99,4,64,3,1.43,0,0,53.63,2
14,0,31.61,0,59,1,3.59,2,0,62.67,2
21,1,54.02,5,5,0,2.31,0,1,88.6,3
19,1,94.31,3,11,0,5.7,0,0,100.0,3
3,1,52.26,5,89,1,3.08,0,1,68.1,2
6,0,60.16,5,14,3,0.7,2,0,100.0,3
12,0,71.26,7,46,4,4.35,0,1,74.9,2
22,1,83.95,4,94,4,1.11,0,1,73.2,2
4,1,87.14,2,70,3,3.56,1,1,83.01,3
4,1,42.14,0,90,1,0.82,1,1,49.18,1
6,0,13.66,7,40,0,5.39,1,0,56.82,2
4,1,4.24,3,55,3,0.38,0,0,59.52,2
13,0,89.86,3,22,2,2.87,1,1,74.76,2
0,1,28.68,4,78,3,3.21,2,0,94.85,3
13,0,1.75,6,74,4,4.04,2,0,81.93,3
19,1,15.81,5,63,0,3.48,0,0,59.82,2
2,1,69.9,1,10,4,2.33,1,0,95.48,3
11,0,8.41,3,84,4,0.84,1,1,45.4,1
9,0,70.49,2,2,2,1.16,0,0,62.96,2
4,1,79.84,4,97,0,2.7,2,1,82.23,3
10,0,77.86,4,71,1,5.81,0,1,62.6,2
16,0,15.78,3,6,1,0.99,1,1,61.41,2
10,0,25.04,7,63,1,0.19,1,0,40.8,1
3,1,69.07,5,17,3,3.59,2,1,100.0,3
1,1,6.6,1,50,4,1.69,2,1,74.32,2
11,0,4.86,6,87,2,1.21,0,0,48.34,1
16,0,79.99,2,48,0,4.65,1,0,55.19,2
12,0,18.22,3,57,3,1.56,1,1,48.68,1
17,0,43.31,2,87,0,0.15,0,1,25.21,1
4,1,43.71,0,28,0,5.03,0,1,60.8,2
4,1,85.76,7,93,1,5.3,0,1,85.45,3
5,1,92.23,2,42,0,3.37,0,1,68.61,2
20,1,86.37,6,92,3,4.55,0,0,94.3,3
7,0,61.67,2,24,1,4.47,1,0,64.44,2
9,0,6.61,7,28,2,2.42,1,1,64.48,2
2,1,56.13,2,57,4,3.73,0,0,79.75,3
18,0,76.88,0,75,4,3.71,0,1,56.98,2
2,1,82.73,1,52,1,4.08,2,0,95.43,3
19,1,61.09,3,23,0,3.13,2,0,100.0,3
18,0,77.22,4,81,1,1.42,1,1,57.42,2
18,0,10.45,1,36,4,4.74,0,0,55.31,2
14,0,0.06,4,30,1,4.39,0,0,62.84,2
13,0,11.82,4,28,1,3.63,2,1,69.53,2
15,0,22.69,3,66,2,2.53,0,0,47.47,1
5,1,55.22,2,10,0,2.06,1,0,82.71,3
21,1,97.23,0,80,3,5.42,1,1,92.29,3
11,0,55.11,6,89,3,3.23,1,1,64.69,2
3,1,68.24,5,86,3,0.47,2,1,98.97,3
8,0,21.1,5,8,3,0.35,0,0,65.41,2
21,1,99.52,1,42,2,0.5,1,1,69.3,2
14,0,33.6,7,66,3,1.4,2,0,75.88,3
16,0,21.7,1,53,3,0.79,0,1,44.28,1
7,0,47.68,1,12,0,0.29,2,0,69.15,2
3,1,19.07,0,12,3,4.42,0,0,85.43,3
3,1,27.64,3,11,2,4.53,0,0,92.16,3
4,1,59.63,0,25,2,4.08,1,0,78.45,3
11,0,96.15,7,86,4,3.96,0,0,74.75,2
23,1,75.48,2,79,4,4.13,1,1,85.96,3
0,1,8.68,6,94,2,0.3,1,0,72.99,2
14,0,66.78,0,5,3,1.83,1,1,68.67,2
14,0,44.01,7,64,1,2.57,1,1,53.97,2
20,1,78.9,5,56,2,0.46,2,1,95.02,3
14,0,50.95,6,19,2,3.27,0,0,74.45,2
17,0,45.66,6,75,3,0.38,1,1,64.07,2
1,1,58.1,7,46,1,2.02,0,1,75.11,3
0,1,65.85,4,72,4,4.2,0,1,81.92,3
5,1,4.8,2,51,0,4.68,0,1,49.74,1
22,1,90.13,3,12,2,3.34,0,1,99.05,3
5,1,72.39,2,52,2,0.3,0,1,67.47,2
18,0,50.24,5,32,1,0.52,1,0,54.7,2
21,1,70.12,1,64,1,4.68,0,1,76.53,3
13,0,85.08,6,73,3,1.92,1,1,64.79,2
5,1,53.57,7,57,0,3.66,1,0,78.3,3
1,1,69.98,2,97,4,5.32,0,1,83.41,3
13,0,23.73,0,65,0,4.01,0,0,33.13,1
1,1,41.87,2,91,0,2.68,1,1,63.4,2
0,1,17.73,2,97,1,3.8,0,0,59.56,2
1,1,66.41,6,27,3,0.65,0,0,90.15,3
6,0,92.15,5,41,2,0.52,0,0,57.39,2
2,1,96.78,2,5,2,1.33,0,0,86.95,3
13,0,89.96,1,58,2,4.33,0,0,56.75,2
13,0,16.0,4,30,0,5.58,1,1,60.18,2
2,1,6.76,6,80,1,3.16,1,0,75.67,3
22,1,14.36,7,24,4,0.64,0,1,79.72,3
1,1,59.09,6,63,0,3.22,1,1,68.87,2
18,0,90.85,5,60,1,2.2,0,0,48.35,1
5,1,10.56,6,83,1,1.13,0,0,59.27,2
11,0,91.01,6,97,2,1.49,1,0,60.45,2
16,0,44.34,5,57,0,1.58,2,0,63.43,2
21,1,22.66,2,10,0,5.55,0,0,75.83,3
11,0,0.39,5,12,3,0.97,0,0,67.74,2
3,1,63.88,1,75,4,1.45,0,0,67.69,2
0,1,39.66,6,49,1,2.01,0,0,68.84,2
8,0,73.43,3,6,2,2.33,1,0,79.61,3
0,1,37.1,3,52,4,3.39,1,1,82.06,3
1,1,8.32,3,74,1,1.22,1,0,55.41,2
14,0,52.18,1,74,3,0.89,1,1,58.14,2
20,1,96.3,2,18,1,5.5,2,1,96.96,3
21,1,58.47,3,41,1,5.12,0,0,81.43,3
16,0,35.43,7,54,4,1.74,0,1,50.93,2
14,0,78.67,4,2,2,5.17,1,0,89.37,3
2,1,92.59,1,16,4,3.15,0,1,98.42,3
23,1,52.14,2,63,1,1.32,1,0,61.57,2
7,0,81.44,4,36,2,5.18,0,0,79.33,3
23,1,16.01,0,61,2,1.09,1,0,54.25,2
21,1,15.56,6,28,1,2.38,1,1,81.11,3
9,0,32.84,0,3,0,2.89,0,1,41.5,1
12,0,23.79,7,85,4,1.38,2,1,69.86,2
10,0,29.88,5,94,1,4.41,0,0,55.63,2
0,1,47.09,5,35,3,4.63,1,0,99.31,3
5,1,73.08,5,28,0,0.97,2,1,81.56,3
8,0,81.15,3,51,3,0.67,0,0,46.86,1
11,0,31.73,4,36,1,0.8,0,0,36.19,1
10,0,15.31,4,83,0,5.04,1,0,47.66,1
21,1,59.35,2,80,3,4.22,1,0,90.03,3
22,1,93.58,0,23,2,4.68,2,1,100.0,3
20,1,40.2,5,65,0,2.52,1,1,71.28,2
17,0,12.83,2,37,3,3.58,2,1,76.32,3
17,0,63.33,7,86,4,0.18,1,0,58.04,2
4,1,16.82,7,62,1,5.68,0,1,72.33,2
0,1,98.6,1,97,1,4.48,1,0,82.21,3
6,0,88.9,1,57,0,3.17,0,1,43.97,1
13,0,21.57,4,6,0,0.77,0,1,49.81,1
0,1,79.4,2,42,1,3.79,1,0,79.26,3
20,1,21.79,4,75,1,5.52,2,1,91.91,3
18,0,29.3,3,52,4,5.5,0,1,61.52,2
13,0,25.16,0,39,2,4.32,0,0,58.17,2
9,0,78.72,4,63,0,2.06,1,1,52.18,2
17,0,46.18,6,96,1,0.99,2,0,61.5,2
21,1,85.73,1,50,1,4.98,1,1,84.63,3
11,0,80.94,5,14,4,4.76,1,1,99.71,3
3,1,97.41,1,76,2,3.16,1,1,78.57,3
2,1,19.81,5,8,2,0.97,0,1,81.69,3
19,1,4.9,7,33,1,4.33,1,1,85.07,3
14,0,86.68,1,58,0,5.79,1,1,49.93,1
18,0,56.35,5,80,0,1.7,0,0,38.55,1
22,1,70.09,7,76,1,5.15,0,1,83.55,3
17,0,81.01,4,22,4,5.86,1,0,88.53,3
5,1,44.56,2,65,2,0.5,1,1,61.12,2
7,0,63.5,1,20,1,3.38,1,0,54.02,2
4,1,67.65,3,32,4,4.71,1,1,95.49,3
7,0,32.99,3,93,1,3.9,2,1,65.78,2
3,1,62.17,7,67,1,2.32,1,1,75.84,3
5,1,51.33,2,86,0,1.56,0,0,52.3,2
2,1,10.44,2,17,3,3.94,2,1,98.76,3
9,0,69.1,6,80,1,1.15,2,0,70.14,2
23,1,54.84,7,2,4,3.32,0,0,95.64,3
18,0,80.08,6,77,4,1.49,0,0,65.64,2
15,0,99.91,0,29,2,2.39,1,0,62.64,2
15,0,25.73,2,13,2,4.17,0,0,66.91,2
20,1,10.74,5,4,2,0.63,1,0,90.84,3
23,1,28.43,1,88,4,3.08,0,0,76.05,3
11,0,21.96,6,96,4,1.79,2,1,70.54,2
6,0,96.53,1,19,3,4.54,0,0,79.31,3
6,0,15.55,6,87,4,2.33,2,1,68.18,2
13,0,40.75,6,12,2,1.91,0,0,75.86,3
21,1,5.86,0,69,0,3.69,0,1,48.28,1
19,1,93.99,4,21,1,2.17,1,1,86.19,3
19,1,83.87,2,60,4,3.73,1,1,90.13,3
22,1,4.3,3,26,4,0.16,0,0,66.79,2
23,1,75.77,2,71,3,1.8,1,0,80.2,3
10,0,25.94,2,65,1,3.33,0,1,40.45,1
0,1,55.37,1,64,0,1.95,0,0,57.25,2
11,0,91.69,2,55,1,4.77,0,0,52.77,2
15,0,17.44,3,39,0,3.11,2,0,73.02,2
23,1,28.31,5,91,2,4.47,0,0,76.02,3
2,1,23.68,7,96,4,0.72,0,0,68.74,2
11,0,19.72,2,51,0,0.91,1,0,31.04,1
12,0,17.67,5,31,2,0.61,0,1,53.09,2
21,1,55.25,0,77,2,1.99,1,1,72.73,2
9,0,84.8,5,71,1,1.51,1,0,48.89,1
15,0,83.28,7,89,1,4.83,0,1,61.11,2
0,1,76.14,0,49,3,0.55,1,1,70.6,2
7,0,43.17,6,11,1,5.37,0,1,79.98,3
22,1,12.5,7,25,2,0.87,0,1,71.37,2
15,0,61.45,0,14,2,3.92,1,1,72.68,2
21,1,50.84,1,14,3,0.78,1,0,90.76,3
6,0,41.85,6,86,3,0.45,1,0,58.03,2
22,1,0.98,0,61,1,2.86,0,0,51.78,2
1,1,13.54,6,15,2,1.6,0,0,79.27,3
15,0,87.33,6,29,3,2.71,1,0,91.43,3
14,0,86.36,6,37,0,5.89,2,1,77.42,3
0,1,76.55,2,48,0,2.19,1,0,64.16,2
1,1,94.63,6,57,2,4.81,0,1,94.07,3
12,0,83.88,0,66,0,1.17,1,0,29.79,1
16,0,84.76,2,53,0,2.42,0,0,32.64,1
0,1,18.42,5,51,4,2.88,2,0,94.57,3
20,1,64.75,5,69,2,1.9,2,0,100.0,3
10,0,55.91,1,83,4,2.8,1,1,58.29,2
16,0,93.49,2,42,4,0.92,0,1,53.67,2
21,1,31.77,3,23,1,2.92,1,0,76.15,3
2,1,52.34,0,19,1,3.89,0,0,85.54,3
23,1,70.04,7,52,2,2.71,1,1,87.27,3
17,0,59.88,7,34,3,2.46,0,0,72.56,2
16,0,85.96,0,88,4,4.31,1,0,61.49,2
22,1,57.54,1,70,1,4.25,2,1,82.12,3
17,0,46.52,0,57,3,0.97,1,1,40.52,1
2,1,72.76,0,10,4,4.8,2,0,100.0,3
18,0,47.69,0,5,1,3.87,0,0,53.05,2
13,0,11.13,6,81,1,4.14,0,1,48.75,1
12,0,60.86,1,23,1,1.88,1,1,56.48,2
21,1,19.4,0,35,1,0.85,0,1,51.83,2
21,1,62.22,5,30,3,5.81,0,0,100.0,3
5,1,40.75,5,32,3,4.61,2,1,100.0,3
13,0,57.26,0,11,3,3.7,0,0,73.95,2
21,1,7.59,7,87,1,2.89,0,1,66.95,2
2,1,4.55,3,26,1,0.22,2,0,83.87,3
23,1,20.18,3,96,4,4.1,1,0,85.5,3
9,0,24.95,5,46,0,2.53,1,1,40.35,1
7,0,56.92,6,70,0,4.23,2,0,75.49,3
2,1,94.13,3,67,1,3.96,0,0,78.99,3
16,0,72.48,0,34,2,2.76,0,1,46.89,1
9,0,47.75,5,11,0,0.48,1,0,57.29,2
2,1,42.93,6,62,0,1.87,0,0,57.15,2
10,0,11.66,1,41,0,2.41,1,0,34.08,1
2,1,73.05,0,44,2,2.17,1,1,77.61,3
2,1,77.54,3,40,3,2.45,1,0,89.35,3
9,0,30.25,5,96,3,5.91,0,1,65.03,2
10,0,55.1,6,17,2,4.37,2,1,100.0,3
4,1,23.33,4,40,0,3.84,1,0,71.65,2
20,1,17.2,4,24,2,1.94,0,0,73.38,2
11,0,33.75,3,58,4,5.15,0,0,64.7,2
18,0,92.61,7,61,1,1.26,2,0,70.84,2
0,1,56.39,3,49,2,4.6,1,1,90.28,3
2,1,56.83,0,36,2,5.69,0,1,80.51,3
13,0,58.7,5,31,0,2.52,2,0,80.68,3
15,0,3.56,3,33,2,3.89,2,0,75.49,3
21,1,28.13,2,78,0,0.96,0,1,45.65,1
18,0,85.96,5,95,4,4.29,0,0,69.48,2
15,0,10.16,2,46,3,4.33,1,1,55.19,2
13,0,77.26,1,87,1,2.2,1,1,54.04,2
7,0,81.17,0,81,4,5.91,0,0,61.82,2
2,1,80.43,3,63,4,5.44,0,1,97.72,3
16,0,25.94,6,82,2,2.72,1,1,60.96,2
23,1,48.46,5,95,2,4.47,2,0,89.68,3
0,1,7.57,0,76,0,2.17,0,1,41.56,1
9,0,29.82,3,48,1,4.22,0,0,46.04,1
2,1,76.96,7,29,3,4.37,0,1,100.0,3
7,0,60.53,2,38,0,4.21,0,1,56.02,2
16,0,40.23,1,92,3,1.95,1,0,53.42,2
7,0,74.14,6,59,3,4.11,2,1,86.09,3
1,1,36.74,4,47,3,3.52,0,1,74.23,2
12,0,26.28,1,66,4,0.48,1,1,43.4,1
4,1,26.92,1,24,3,3.55,1,1,91.91,3
15,0,45.19,2,9,1,1.02,2,1,63.89,2
8,0,78.73,0,13,0,2.49,2,0,66.06,2
18,0,25.1,1,60,2,0.79,0,0,30.55,1
8,0,79.9,2,71,0,3.64,1,1,57.47,2
7,0,12.45,3,85,2,1.79,1,1,47.37,1
4,1,36.33,3,59,3,0.11,1,0,71.72,2
5,1,43.79,6,3,2,3.32,0,1,97.95,3
6,0,3.49,3,22,3,5.82,0,1,61.78,2
20,1,7.79,1,73,2,4.78,1,0,73.52,2
8,0,35.24,1,26,2,5.6,2,0,85.32,3
19,1,9.29,6,75,0,0.64,0,0,49.11,1
20,1,7.67,5,95,4,4.72,1,0,89.3,3
3,1,30.07,3,64,2,1.74,0,1,64.91,2
15,0,12.62,6,81,3,5.97,1,0,78.78,3
10,0,86.07,2,77,3,0.88,0,0,48.26,1
12,0,26.74,5,34,3,4.03,1,0,74.15,2
1,1,2.71,5,91,4,0.66,0,0,72.76,2
1,1,99.49,4,97,1,0.37,1,0,78.84,3
7,0,90.77,4,58,3,5.71,0,0,72.78,2
18,0,4.41,1,79,2,5.0,2,1,59.25,2
16,0,40.85,2,31,4,3.06,0,0,59.24,2
19,1,12.37,7,11,3,0.5,1,1,99.16,3
16,0,7.56,2,60,4,1.94,0,1,45.05,1
20,1,88.26,2,61,0,2.86,1,1,62.5,2
19,1,59.18,2,63,0,0.28,2,0,68.93,2
7,0,57.8,0,53,1,0.57,0,1,21.31,0
7,0,40.33,5,12,4,4.4,1,1,95.18,3
4,1,94.46,0,62,0,1.91,1,0,57.86,2
19,1,39.52,0,99,3,4.98,0,0,70.17,2
8,0,76.23,6,25,3,1.37,1,1,79.02,3
0,1,11.59,0,27,0,4.75,0,0,63.69,2
23,1,33.41,1,37,2,1.25,1,1,80.09,3
10,0,24.65,6,40,4,5.33,1,1,77.21,3
0,1,58.73,3,95,1,1.23,1,0,68.67,2
4,1,98.74,0,54,1,4.53,0,1,66.54,2
10,0,72.91,0,19,0,4.32,2,1,73.34,2
9,0,89.52,1,75,2,1.83,1,0,51.04,2
3,1,95.28,4,65,2,1.64,0,0,68.77,2
21,1,19.36,5,56,0,2.38,1,0,67.54,2
11,0,41.49,0,78,3,2.35,2,1,54.87,2
5,1,67.39,6,55,4,3.13,2,0,97.84,3
14,0,2.13,0,16,2,1.19,2,1,55.41,2
22,1,37.45,6,46,3,0.86,1,0,78.38,3
13,0,84.94,0,35,3,5.57,0,0,70.63,2
20,1,7.28,1,46,1,2.65,1,1,62.26,2
15,0,7.42,7,60,3,5.58,1,0,67.29,2
21,1,1.45,2,67,2,0.1,0,1,52.64,2
0,1,98.66,2,84,4,4.14,0,1,85.91,3
9,0,33.83,6,78,0,2.91,0,1,38.95,1
17,0,38.29,2,79,1,2.04,1,1,49.51,1
15,0,6.85,2,97,1,5.31,0,1,45.34,1
21,1,50.07,5,16,0,1.59,2,0,96.74,3
9,0,73.08,5,78,4,5.47,0,0,76.47,3
22,1,23.42,3,58,1,4.82,1,0,70.1,2
3,1,68.72,0,25,3,4.52,0,0,90.64,3
15,0,56.92,3,5,3,0.45,1,0,70.66,2
8,0,4.17,0,30,1,0.84,2,1,52.35,2
11,0,68.1,2,45,3,1.09,0,1,48.39,1
23,1,57.52,3,60,4,3.26,2,0,100.0,3
0,1,25.56,1,82,3,3.51,1,0,87.85,3
19,1,19.6,4,81,4,0.96,0,0,68.05,2
16,0,47.84,7,70,3,0.3,0,1,47.82,1
22,1,48.96,4,21,4,5.85,0,0,100.0,3
6,0,93.79,5,50,0,4.67,0,0,65.51,2
16,0,86.48,2,71,2,3.06,2,1,72.2,2
6,0,9.46,4,7,4,2.53,1,0,73.6,2
15,0,57.53,0,62,3,3.72,0,1,49.77,1
3,1,51.71,6,51,0,2.3,2,1,80.92,3
22,1,94.11,7,29,3,5.62,1,1,100.0,3
23,1,37.89,4,61,4,0.74,0,0,73.57,2
5,1,70.89,7,84,4,5.26,1,1,97.39,3
2,1,72.53,2,88,0,0.84,0,1,45.5,1
2,1,46.62,3,90,3,4.23,0,0,80.67,3
5,1,69.74,0,66,4,4.75,2,1,91.82,3
7,0,13.62,2,38,3,4.69,2,0,84.21,3
18,0,51.35,6,61,0,4.35,0,0,49.64,1
11,0,37.29,6,30,0,4.24,0,0,56.83,2
11,0,78.77,2,21,4,1.49,1,0,66.26,2
3,1,42.84,4,33,2,4.84,2,1,100.0,3
21,1,60.43,5,94,0,4.78,2,1,86.82,3
21,1,10.78,1,88,1,4.18,0,1,60.21,2
9,0,0.42,0,15,4,5.84,2,0,87.86,3
6,0,49.6,7,43,2,4.77,2,1,81.72,3
8,0,59.8,3,92,3,5.38,0,1,65.21,2
2,1,50.66,1,54,2,4.52,1,1,79.91,3
0,1,45.01,4,53,3,3.5,0,0,86.29,3
8,0,50.02,0,11,2,2.07,1,1,63.4,2
3,1,37.8,5,45,0,1.32,0,0,52.42,2
5,1,53.58,4,18,0,0.48,2,1,85.7,3
8,0,28.59,4,40,2,2.61,2,1,67.42,2
1,1,79.15,2,55,4,5.48,0,1,87.98,3
11,0,3.31,7,87,3,0.92,0,0,55.29,2
8,0,3.69,6,27,3,0.66,0,0,56.59,2
3,1,31.11,5,34,1,0.35,0,0,70.53,2
7,0,22.05,7,41,1,1.99,1,1,56.59,2
10,0,85.58,0,93,1,0.67,1,0,41.24,1
17,0,35.39,5,89,0,3.25,1,1,58.09,2
8,0,6.88,5,62,1,3.21,1,0,44.64,1
17,0,58.65,5,38,3,5.51,2,1,91.51,3
0,1,20.21,7,56,2,3.25,1,1,84.22,3
20,1,16.13,2,28,4,2.49,0,0,74.44,2
23,1,60.11,3,76,3,0.64,2,0,92.04,3
2,1,88.86,3,88,1,1.74,2,1,89.32,3
14,0,40.0,6,36,4,5.58,1,1,79.54,3
22,1,19.45,4,66,2,3.0,0,1,77.16,3
15,0,75.33,1,54,4,1.08,2,0,70.61,2
4,1,92.92,7,10,4,5.76,0,0,100.0,3
22,1,0.67,3,67,0,4.99,1,1,69.28,2
9,0,32.48,6,44,1,4.67,1,1,57.91,2
19,1,60.09,6,35,1,2.56,0,1,82.49,3
23,1,39.86,3,37,4,2.23,1,1,92.89,3
13,0,37.31,7,45,3,2.03,2,0,85.05,3
0,1,51.0,0,88,4,0.61,2,0,81.39,3
23,1,10.53,2,87,4,3.83,1,0,73.98,2
21,1,45.18,1,17,2,3.94,0,1,89.0,3
12,0,42.88,2,16,2,5.48,0,1,72.36,2
8,0,99.19,6,45,2,5.62,1,0,75.18,3
21,1,64.45,1,15,2,0.15,0,0,66.56,2
22,1,55.86,0,21,3,5.98,1,0,95.46,3
20,1,9.14,5,45,1,1.45,2,1,78.82,3
17,0,85.86,6,21,4,5.13,2,0,90.89,3
19,1,72.13,1,36,0,3.77,1,1,74.96,2
14,0,81.62,1,93,1,2.57,2,1,56.31,2
23,1,18.26,0,20,1,1.11,1,0,62.27,2
0,1,87.82,3,13,1,5.61,0,1,100.0,3
3,1,68.22,0,26,2,5.69,1,0,90.73,3
14,0,12.97,0,78,3,4.07,1,1,45.62,1
19,1,63.52,6,64,3,5.27,1,1,100.0,3
22,1,0.4,1,34,0,3.37,0,0,59.32,2
16,0,76.93,7,84,2,5.91,1,1,69.97,2
19,1,68.69,7,8,0,0.2,1,0,83.57,3
6,0,64.89,3,42,1,2.27,2,0,61.99,2
21,1,74.99,7,29,3,2.98,2,0,97.02,3
23,1,77.96,1,51,2,2.49,2,0,95.82,3
13,0,36.82,6,45,0,2.27,0,0,37.78,1
21,1,49.06,2,37,1,0.74,1,1,73.87,2
3,1,96.02,1,48,4,1.11,1,1,81.89,3
11,0,82.64,3,30,4,3.16,0,1,70.28,2
17,0,47.05,3,48,0,2.1,1,0,40.06,1
6,0,42.06,3,46,1,3.77,1,1,60.61,2
2,1,37.92,1,54,3,2.12,0,0,66.85,2
13,0,99.39,0,2,2,3.85,0,0,68.18,2
22,1,41.44,6,71,2,5.61,0,0,81.88,3
16,0,49.17,7,5,4,0.52,1,1,89.07,3
8,0,45.04,0,60,1,1.74,0,1,35.14,1
11,0,42.36,0,63,4,5.93,1,0,63.57,2
5,1,48.85,2,6,4,2.03,0,1,90.3,3
15,0,79.91,7,46,1,4.33,2,0,85.26,3
17,0,53.89,4,84,4,3.28,1,0,67.87,2
8,0,27.75,0,78,2,1.33,0,1,32.39,1
9,0,51.04,2,99,1,1.72,0,0,35.64,1
15,0,86.2,3,38,3,2.45,0,1,69.1,2
13,0,42.28,4,29,4,3.32,2,1,84.58,3
18,0,53.53,7,49,3,3.71,2,0,89.44,3
15,0,39.03,5,93,0,4.99,2,0,79.71,3
6,0,37.74,6,22,0,4.2,2,1,73.8,2
10,0,61.53,6,74,4,2.2,0,1,62.24,2
5,1,84.62,1,23,0,2.97,2,0,92.07,3
12,0,23.96,6,45,1,5.34,1,1,54.26,2
7,0,84.15,1,46,2,1.18,1,1,44.81,1
3,1,92.0,5,55,3,5.3,2,0,100.0,3
0,1,96.21,5,57,0,5.28,0,0,82.48,3
0,1,18.78,0,78,4,0.85,2,1,72.31,2
3,1,73.14,0,10,0,1.65,1,1,70.69,2
21,1,34.83,2,58,1,5.5,1,1,78.1,3
19,1,20.41,4,31,2,1.95,1,0,81.19,3
6,0,94.54,2,91,2,4.62,2,0,81.29,3
21,1,25.35,4,51,4,0.7,1,1,77.5,3
4,1,81.38,0,8,0,1.38,1,1,83.31,3
1,1,60.87,0,84,2,3.56,1,1,75.64,3
10,0,18.39,1,94,2,1.77,0,0,34.81,1
23,1,19.1,4,29,4,5.61,2,0,93.28,3
13,0,16.19,0,38,0,1.44,1,1,27.9,1
23,1,9.14,5,87,4,2.79,1,0,85.82,3
22,1,88.45,2,80,3,2.42,0,1,79.74,3
1,1,13.66,6,70,1,5.93,0,1,74.95,2
5,1,27.16,0,54,3,2.82,0,0,67.2,2
10,0,31.88,2,51,4,5.0,1,0,61.81,2
22,1,57.35,3,93,0,1.92,2,1,74.46,2
13,0,73.11,1,24,0,0.4,0,1,31.7,1
